epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,24.4621,2.04097,4.52279,1.35042,0.66015,0.56667,0.6204,0.25242,2.25869,5.66712,1.45586,0.00118193,0.00118193,0.00118193
14,26.2691,1.91139,4.87475,1.29214,0.6195,0.55152,0.59479,0.24788,2.33382,5.71413,1.54571,0.0012649,0.0012649,0.0012649
15,28.0503,2.03076,4.70293,1.35505,0.6195,0.55152,0.59479,0.24788,2.33382,5.71413,1.54571,0.00134654,0.00134654,0.00134654
16,29.856,1.93132,4.37072,1.31935,0.58853,0.63182,0.60173,0.2514,2.3623,5.75286,1.59975,0.00142687,0.00142687,0.00142687
17,31.6801,1.83462,4.31712,1.29428,0.6252,0.64258,0.64452,0.22879,2.42716,5.51693,1.60572,0.00149096,0.00149096,0.00149096
18,33.4763,1.90497,4.54831,1.31109,0.73539,0.70303,0.68532,0.25889,2.38835,5.29758,1.58705,0.00147996,0.00147996,0.00147996
19,35.2448,1.94028,4.14195,1.35556,0.73539,0.70303,0.68532,0.25889,2.38835,5.29758,1.58705,0.00146896,0.00146896,0.00146896
20,37.0132,1.84991,4.92759,1.27876,0.70091,0.53788,0.66022,0.26819,2.34506,5.05518,1.56509,0.00145796,0.00145796,0.00145796
21,38.7904,1.84922,4.33436,1.25392,0.65975,0.52273,0.60955,0.25739,2.3171,5.14097,1.54882,0.00144696,0.00144696,0.00144696
22,40.5497,1.85539,4.12218,1.23264,0.69769,0.56919,0.64122,0.2755,2.2754,4.86985,1.50857,0.00143595,0.00143595,0.00143595
23,42.3271,1.79058,3.87951,1.21744,0.69769,0.56919,0.64122,0.2755,2.2754,4.86985,1.50857,0.00142495,0.00142495,0.00142495
24,44.1314,1.942,4.16102,1.23104,0.7129,0.56667,0.6599,0.29391,2.2359,4.61896,1.50045,0.00141395,0.00141395,0.00141395
25,45.9237,1.83551,4.18259,1.247,0.65445,0.69689,0.70674,0.27703,2.31675,4.81402,1.57031,0.00140295,0.00140295,0.00140295
26,47.6971,1.75514,3.9786,1.22552,0.62977,0.69767,0.70315,0.26104,2.30493,4.92648,1.56982,0.00139195,0.00139195,0.00139195
27,49.461,1.74927,3.88683,1.22194,0.62977,0.69767,0.70315,0.26104,2.30493,4.92648,1.56982,0.00138094,0.00138094,0.00138094
28,51.2328,1.78739,4.03444,1.28182,0.80045,0.58002,0.70258,0.28395,2.34733,4.82293,1.61438,0.00136994,0.00136994,0.00136994
